game,nLc0,nSF,Lc0,SF
26,173,174,6.94,11.94
26,173,174,7.27,10.49
26,173,174,7.65,12.48
26,173,174,7.35,12.55
26,173,174,7.15,12.92
26,173,174,7.44,13.06
26,173,174,7,13.04
26,173,174,5.34,12.96
26,173,174,4.96,16
26,173,174,6.58,16.63
26,173,174,6.58,17.81
27,92,92,0.99,0.83
27,92,92,0.95,0.84
27,92,92,0.96,0.96
27,92,92,0.98,0.88
27,92,92,0.94,0.98
27,92,92,0.8,1.11
27,92,92,0.73,0.88
27,92,92,0.63,0.68
27,92,92,0.67,0.78
27,92,92,0.65,1.01
27,92,92,0.65,0.91
27,92,92,0.65,1.13
27,92,92,0.66,1.15
27,92,92,0.65,1.28
27,92,92,0.68,1.14
27,92,92,0.71,1.14
27,92,92,0.69,0.92
27,92,92,0.7,0.94
27,92,92,0.74,1.12
27,92,92,0.72,1.05
27,92,92,0.74,0.83
27,92,92,0.75,1.1
27,92,92,0.75,1.06
27,92,92,0.74,1.05
27,92,92,0.71,0.92
27,92,92,0.7,0.77
27,92,92,0.7,1.06
27,92,92,0.7,0.77
27,92,92,0.7,0.77
27,92,92,0.69,0.92
27,92,92,0.69,0.94
27,92,92,0.69,1.04
27,92,92,0.68,1.04
27,92,92,0.68,1.04
27,92,92,0.66,1.04
27,92,92,0.68,1.04
27,92,92,0.68,1.04
27,92,92,0.71,1.04
27,92,92,0.71,1.04
27,92,92,0.71,1.04
27,92,92,0.7,1.04
27,92,92,0.62,1.04
27,92,92,0.6,1.04
27,92,92,0.61,1.04
27,92,92,0.64,1.04
27,92,92,0.65,1.04
27,92,92,0.63,1.04
27,92,92,0.61,1.04
27,92,92,0.64,1.39
27,92,92,0.61,1.04
27,92,92,0.65,1.04
27,92,92,0.67,1.04
27,92,92,0.58,1.04
27,92,92,0.58,1.04
27,92,92,0.57,1.04
27,92,92,0.56,1.04
27,92,92,0.6,1.04
27,92,92,0.58,1.04
27,92,92,0.56,1.04
27,92,92,0.53,1.04
27,92,92,0.53,1.04
27,92,92,0.54,1.04
27,92,92,0.59,1.04
27,92,92,0.49,1.04
27,92,92,0.48,1.04
27,92,92,0.51,1.04
27,92,92,0.54,1.04
27,92,92,0.58,2.25
27,92,92,1.02,4.36
27,92,92,1.53,5.05
27,92,92,1.56,5.84
27,92,92,1.63,6.2
27,92,92,1.72,6.46
27,92,92,1.92,9.5
27,92,92,1.81,9.7
27,92,92,0,9.76
27,92,92,2.1,16.36
28,177,178,1,0.44
28,177,178,0.97,0.38
28,177,178,0.97,0.62
28,177,178,1.02,0.53
28,177,178,1.05,0.26
28,177,178,1.04,0.37
28,177,178,1.03,0.38
28,177,178,1.03,0
28,177,178,1.04,0.18
28,177,178,1.09,0.1
28,177,178,1.12,0.51
28,177,178,1.2,0.25
28,177,178,1.25,0.59
28,177,178,1.33,0.87
28,177,178,1.54,0.92
28,177,178,1.53,0.94
28,177,178,1.78,0.95
28,177,178,1.82,1.53
28,177,178,1.85,1.58
28,177,178,1.93,1.46
28,177,178,2.05,1.52
28,177,178,2.29,1.94
28,177,178,2.19,1.77
28,177,178,2.24,1.69
28,177,178,2.38,1.75
28,177,178,2.46,1.73
28,177,178,2.48,1.72
28,177,178,2.42,2.3
28,177,178,2.36,2.45
28,177,178,2.39,2.65
28,177,178,2.45,3.95
28,177,178,2.44,3.33
28,177,178,2.91,3.37
28,177,178,2.81,3.53
28,177,178,2.72,4.37
28,177,178,2.71,4.18
28,177,178,2.94,4.72
28,177,178,3.17,4.15
28,177,178,2.84,5.91
28,177,178,3.45,6.61
28,177,178,3.7,6.49
28,177,178,3.7,6.56
28,177,178,4.14,7.34
28,177,178,4.54,7.3
28,177,178,4.52,6.28
28,177,178,4.52,6.41
28,177,178,4.49,7.49
28,177,178,4.35,6.17
28,177,178,4.16,5.65
28,177,178,4.36,6.46
28,177,178,4.03,5.59
28,177,178,4.37,6.65
28,177,178,4.34,6.37
28,177,178,4.36,6.36
28,177,178,4.13,4.52
28,177,178,4.04,4.62
28,177,178,4.17,4.59
28,177,178,4.44,4.49
28,177,178,4.39,5.01
28,177,178,4.48,5.19
28,177,178,4.43,7.03
28,177,178,4.11,7.49
28,177,178,4.36,5.17
28,177,178,4.52,5.96
28,177,178,4.54,5.45
28,177,178,4.49,5.42
28,177,178,4.32,5.5
28,177,178,3.89,5.48
28,177,178,4.28,5.06
28,177,178,4.39,4.82
28,177,178,4.17,5.21
28,177,178,4.21,5.22
28,177,178,4.1,5.53
28,177,178,4.48,5.53
28,177,178,4.28,5.43
28,177,178,4.42,5.53
28,177,178,4.16,5.72
28,177,178,4.36,5.64
28,177,178,4.39,5.64
28,177,178,4.11,5.84
28,177,178,3.99,5.84
28,177,178,3.99,5.84
28,177,178,4.57,6.66
28,177,178,4.48,6.53
28,177,178,4.28,6.03
28,177,178,4.42,5.84
28,177,178,4.11,5.97
28,177,178,4.29,6.08
28,177,178,4.28,6.25
28,177,178,3.88,5.96
28,177,178,4.45,5.93
28,177,178,3.87,5.11
28,177,178,3.5,5.37
28,177,178,4.08,4.28
28,177,178,3.57,5.25
28,177,178,3.31,3.85
28,177,178,3.49,5.1
28,177,178,3.18,5
28,177,178,3.58,5.01
28,177,178,3.04,3.72
28,177,178,3.23,5.12
28,177,178,3.11,5.11
28,177,178,2.98,4.86
28,177,178,3.01,2.81
28,177,178,3.03,3.92
28,177,178,2.96,3.84
28,177,178,2.87,3.77
28,177,178,2.78,3.34
28,177,178,2.83,3.55
28,177,178,2.9,3.86
28,177,178,2.86,3.42
28,177,178,2.8,3.35
28,177,178,2.77,4.04
28,177,178,2.72,3.93
28,177,178,2.73,4.15
28,177,178,2.73,4.14
28,177,178,2.61,3.24
28,177,178,2.5,4.01
28,177,178,2.57,4.15
28,177,178,2.67,4.35
28,177,178,2.93,4.37
28,177,178,3.41,5.12
28,177,178,3.39,5.37
28,177,178,3.32,5.51
28,177,178,3.54,5.67
28,177,178,3.79,5.15
28,177,178,3.58,6.41
28,177,178,3.68,6.82
28,177,178,3.73,6.66
28,177,178,3.66,7.52
28,177,178,3.72,7.84
28,177,178,3.88,7
28,177,178,3.7,6.09
28,177,178,3.95,7.56
28,177,178,3.77,7.2
28,177,178,3.48,3.14
28,177,178,3.52,3.15
28,177,178,4.02,3.59
28,177,178,3.74,3.59
28,177,178,3.69,4.76
28,177,178,3.5,5.24
28,177,178,3.28,5.38
28,177,178,3.13,3.59
28,177,178,3.14,6.38
28,177,178,3.13,7.09
28,177,178,3.58,7.87
28,177,178,3.93,8.26
28,177,178,4.55,8.92
28,177,178,4.83,10.58
28,177,178,5.43,12.01
28,177,178,6.09,12.94
28,177,178,6.15,14.13
28,177,178,6.17,14.71
28,177,178,6.26,14.03
28,177,178,6.04,16.03
28,177,178,6.16,17.29
28,177,178,5.88,18.37
28,177,178,6.01,18.05
28,177,178,5.94,17.5
29,84,85,0.9,1
29,84,85,0.88,0.94
29,84,85,0.92,1.11
29,84,85,0.92,0.92
29,84,85,0.92,1.1
29,84,85,0.94,1.08
29,84,85,0.94,1.24
29,84,85,0.95,1.28
29,84,85,0.97,1.43
29,84,85,1.02,1.34
29,84,85,1.02,1.4
29,84,85,1.07,1.46
29,84,85,1.06,1.39
29,84,85,1.07,1.48
29,84,85,1.09,1.36
29,84,85,1.06,1.32
29,84,85,1.06,1.3
29,84,85,0.93,1.4
29,84,85,0.93,1.08
29,84,85,1.17,1.09
29,84,85,1.14,1.15
29,84,85,1.14,1.48
29,84,85,1.14,1.56
29,84,85,1.14,1.34
29,84,85,1.12,1.51
29,84,85,1.12,1.34
29,84,85,1.13,1.15
29,84,85,1.13,1.36
29,84,85,1.13,1.44
29,84,85,1.15,1.18
29,84,85,1.14,1.3
29,84,85,1.14,1.32
29,84,85,1.14,1.46
29,84,85,1.15,1.51
29,84,85,1.15,2.49
29,84,85,1.44,2.51
29,84,85,1.48,2.72
29,84,85,1.47,2.7
29,84,85,1.35,2.56
29,84,85,1.34,2.54
29,84,85,1.34,2.59
29,84,85,1.34,2.9
29,84,85,1.37,2.96
29,84,85,1.37,2.98
29,84,85,1.4,3.35
29,84,85,1.41,3.36
29,84,85,1.35,3.45
29,84,85,1.35,3.65
29,84,85,1.35,4.01
29,84,85,1.27,4.11
29,84,85,1.23,4.21
29,84,85,1.23,4.23
29,84,85,1.63,4.24
29,84,85,1.64,5.26
29,84,85,1.65,5.46
29,84,85,1.65,5.1
29,84,85,1.65,6.02
29,84,85,1.67,6.06
29,84,85,1.99,7.07
29,84,85,2.03,7.55
29,84,85,2.18,8.77
29,84,85,2.19,8.86
29,84,85,2.19,9.08
29,84,85,2.19,10.07
29,84,85,2.23,10.84
29,84,85,2.24,11.14
29,84,85,2.24,11.94
29,84,85,2.66,13.17
29,84,85,3.17,17.08
29,84,85,3.19,18.54
29,84,85,3.21,19.46
30,113,112,0.88,0.47
30,113,112,0.89,0.43
30,113,112,0.91,0.51
30,113,112,1.17,0.51
30,113,112,1.21,0.49
30,113,112,1.25,1.01
30,113,112,1.3,0.77
30,113,112,1.33,0.78
30,113,112,1.3,0.93
30,113,112,1.3,0.77
30,113,112,1.3,0.69
30,113,112,1.31,0.79
30,113,112,1.32,0.83
30,113,112,1.32,0.94
30,113,112,1.26,0.89
30,113,112,1.46,0.89
30,113,112,1.47,1.04
30,113,112,1.47,1.14
30,113,112,1.48,1.15
30,113,112,1.49,1.15
30,113,112,1.48,1.15
30,113,112,1.48,1.15
30,113,112,1.48,1.15
30,113,112,1.43,1.14
30,113,112,1.36,0.79
30,113,112,1.36,0.8
30,113,112,1.38,0.79
30,113,112,1.47,1.3
30,113,112,1.45,1.02
30,113,112,1.44,1.06
30,113,112,1.44,2.31
30,113,112,1.44,2.22
30,113,112,1.46,0.6
30,113,112,1.46,0.4
30,113,112,1.46,0.4
30,113,112,1.41,0.4
30,113,112,1.4,2.36
30,113,112,1.4,2.3
30,113,112,1.37,2.51
30,113,112,1.37,2.35
30,113,112,1.33,2.2
30,113,112,1.34,1.14
30,113,112,1.43,0
30,113,112,1.36,0
30,113,112,1.36,0
30,113,112,1.35,0
30,113,112,1.27,0
30,113,112,1.23,0
30,113,112,1.24,0
30,113,112,1.22,0
30,113,112,1.16,0
30,113,112,1.14,0
30,113,112,1.14,0
30,113,112,1.14,0
30,113,112,1.13,0
30,113,112,1.14,0
30,113,112,1.12,0
30,113,112,1.1,0
30,113,112,1.09,0
30,113,112,1.06,0
30,113,112,1.05,0
30,113,112,1.01,0
30,113,112,0.99,0
30,113,112,0.99,0
30,113,112,0.94,0
30,113,112,0.91,0
30,113,112,0.89,0
30,113,112,0.89,0
30,113,112,1,0
30,113,112,1,0
30,113,112,1.03,0
30,113,112,1.14,0
30,113,112,1.14,0
30,113,112,1.14,0
30,113,112,1.12,0
30,113,112,1.08,0
30,113,112,1.07,0
30,113,112,1.05,0
30,113,112,1.03,0
30,113,112,1.01,0
30,113,112,1.01,0
30,113,112,0.97,0
30,113,112,0.99,0
30,113,112,0.95,0
30,113,112,0.92,0
30,113,112,0.81,0
30,113,112,0.96,0
30,113,112,0.64,0
30,113,112,0.45,0
30,113,112,0.36,0
30,113,112,0.33,0
30,113,112,0,0
30,113,112,0.27,0
30,113,112,0.18,0
30,113,112,0.17,0
30,113,112,0.64,0
30,113,112,0.36,0
30,113,112,0.36,0
30,113,112,0.12,0
30,113,112,-0.04,0
30,113,112,-0.04,0
30,113,112,-0.03,0
30,113,112,-0.02,0
30,113,112,-0.04,0
30,113,112,-0.04,0
30,113,112,-0.01,0
30,113,112,-0.04,0
30,113,112,-0.01,0
30,113,112,0,0
30,113,112,0,0
30,113,112,0,0
30,113,112,-0.01,0
31,139,138,0.21,0.62
31,139,138,0.22,0.35
31,139,138,0.22,0.51
31,139,138,0.17,0.42
31,139,138,0.1,0.4
31,139,138,0.09,0.25
31,139,138,0.08,0.33
31,139,138,0.08,0.32
31,139,138,0.1,0.34
31,139,138,0.08,0.47
31,139,138,0.08,0.37
31,139,138,0.07,0.32
31,139,138,0.06,0.32
31,139,138,0.02,0.1
31,139,138,-0.08,0.23
31,139,138,-0.2,0.13
31,139,138,-0.2,0.17
31,139,138,-0.15,0.2
31,139,138,-0.38,0.2
31,139,138,-0.38,0
31,139,138,-0.45,0
31,139,138,-0.58,0
31,139,138,-0.67,0
31,139,138,-0.7,0
31,139,138,-0.69,0
31,139,138,-0.65,0
31,139,138,-0.65,0
31,139,138,-0.63,0
31,139,138,-0.64,0
31,139,138,-0.62,0
31,139,138,-0.59,0
31,139,138,-0.57,0
31,139,138,-0.54,-0.1
31,139,138,-0.64,0
31,139,138,-0.61,0
31,139,138,-0.61,0
31,139,138,-0.57,0
31,139,138,-0.57,0
31,139,138,-0.52,0
31,139,138,-0.62,-0.12
31,139,138,-0.67,-0.13
31,139,138,-0.67,-0.18
31,139,138,-0.88,-0.22
31,139,138,-1.04,-0.32
31,139,138,-1.02,-0.13
31,139,138,-0.97,-0.13
31,139,138,-0.88,-0.13
31,139,138,-0.93,-0.13
31,139,138,-0.91,-0.03
31,139,138,-0.91,-0.13
31,139,138,-0.93,-0.12
31,139,138,-0.87,-0.12
31,139,138,-0.99,-0.3
31,139,138,-0.94,-0.13
31,139,138,-0.91,-0.22
31,139,138,-1.01,-0.22
31,139,138,-0.94,-0.22
31,139,138,-0.94,-0.22
31,139,138,-1.05,-0.12
31,139,138,-1.02,-0.22
31,139,138,-1.12,-0.37
31,139,138,-1.09,-0.32
31,139,138,-1.1,-0.42
31,139,138,-1.12,-0.32
31,139,138,-1.09,-0.22
31,139,138,-1.09,-0.12
31,139,138,-1.08,-0.22
31,139,138,-1.05,-0.13
31,139,138,-1.03,-0.03
31,139,138,-0.99,-0.12
31,139,138,-0.93,-0.12
31,139,138,-0.92,-0.1
31,139,138,-0.88,-0.13
31,139,138,-0.9,-0.04
31,139,138,-0.92,0
31,139,138,-0.83,0
31,139,138,-0.79,0
31,139,138,-0.74,0
31,139,138,-0.67,0
31,139,138,-0.62,0
31,139,138,-0.55,0
31,139,138,-0.52,0
31,139,138,-0.64,0
31,139,138,-0.58,0
31,139,138,-0.9,-0.13
31,139,138,-0.81,-0.53
31,139,138,-0.87,-0.5
31,139,138,-0.82,-0.66
31,139,138,-0.76,-0.63
31,139,138,-0.75,-0.23
31,139,138,-0.8,-0.18
31,139,138,-0.77,-0.4
31,139,138,-0.73,-0.27
31,139,138,-0.73,-0.31
31,139,138,-0.64,-0.27
31,139,138,-0.77,-0.27
31,139,138,-0.71,-0.18
31,139,138,-0.71,-0.13
31,139,138,-0.66,-0.09
31,139,138,-0.65,-0.11
31,139,138,-0.6,0
31,139,138,-0.55,0
31,139,138,-0.46,0
31,139,138,-0.43,0
31,139,138,-0.38,0
31,139,138,-0.3,0
31,139,138,-0.23,0
31,139,138,-0.17,0
31,139,138,-0.15,0
31,139,138,-0.1,0
31,139,138,-0.07,0
31,139,138,-0.06,0
31,139,138,-0.05,0
31,139,138,-0.1,0
31,139,138,-0.08,0
31,139,138,-0.06,0
31,139,138,-0.05,0
31,139,138,-0.03,0
31,139,138,0.02,0
31,139,138,0.06,0.2
31,139,138,0.11,0
31,139,138,0.2,0.1
31,139,138,0.18,0
31,139,138,0.16,0
31,139,138,0.07,0
31,139,138,0.07,0
31,139,138,0.1,0
31,139,138,0.11,0
31,139,138,0.12,0
31,139,138,0.13,0
31,139,138,0.15,0
31,139,138,0.16,0.13
31,139,138,0.18,0
31,139,138,0.11,0
31,139,138,0.07,0
31,139,138,0.08,0
31,139,138,0.06,0
31,139,138,0.02,0
32,186,186,0.37,0
32,186,186,0.36,-0.06
32,186,186,0.35,0
32,186,186,0.34,0
32,186,186,0.33,0
32,186,186,0.32,0
32,186,186,0.32,0
32,186,186,0.34,0
32,186,186,0.36,0
32,186,186,0.34,0
32,186,186,0.67,0
32,186,186,0.68,0
32,186,186,0.66,0.13
32,186,186,0.67,0.07
32,186,186,0.74,0.01
32,186,186,0.75,0.07
32,186,186,0.75,0.2
32,186,186,0.78,0.12
32,186,186,0.75,0
32,186,186,0.77,0
32,186,186,0.76,0
32,186,186,0.75,0
32,186,186,0.75,0
32,186,186,0.74,0
32,186,186,0.74,0
32,186,186,0.78,0
32,186,186,0.8,0
32,186,186,0.81,0
32,186,186,0.8,0
32,186,186,0.83,0
32,186,186,0.82,0
32,186,186,0.82,0
32,186,186,0.81,0
32,186,186,0.81,0
32,186,186,0.79,0
32,186,186,0.79,0
32,186,186,0.8,0
32,186,186,0.8,0
32,186,186,0.79,0
32,186,186,0.76,0
32,186,186,0.76,0
32,186,186,0.75,0
32,186,186,0.75,0
32,186,186,0.75,0
32,186,186,0.75,0
32,186,186,0.71,0
32,186,186,0.74,0
32,186,186,0.73,0
32,186,186,0.75,0
32,186,186,0.74,0
32,186,186,0.76,0
32,186,186,0.91,0
32,186,186,0.91,0
32,186,186,0.92,0
32,186,186,0.92,0
32,186,186,0.93,0
32,186,186,1.18,0
32,186,186,1.14,0
32,186,186,1.12,0
32,186,186,1.12,0
32,186,186,1.08,0
32,186,186,1.1,0
32,186,186,1.18,0
32,186,186,1.11,0
32,186,186,1.08,0
32,186,186,1.12,0
32,186,186,1.04,0
32,186,186,0.95,0
32,186,186,0.92,0
32,186,186,0.87,0
32,186,186,0.86,0
32,186,186,0.93,0
32,186,186,1.07,0
32,186,186,1.04,0
32,186,186,1.05,0.76
32,186,186,1.03,0.56
32,186,186,0.99,0.73
32,186,186,0.97,0.69
32,186,186,0.92,0.56
32,186,186,0.93,0
32,186,186,0.96,0.16
32,186,186,1.05,0.19
32,186,186,1.13,0.59
32,186,186,1.15,0.82
32,186,186,1.22,0.93
32,186,186,1.18,0.61
32,186,186,1.17,0.91
32,186,186,1.16,0.24
32,186,186,1.32,1.19
32,186,186,1.3,0.82
32,186,186,1.38,0.42
32,186,186,1.34,0.54
32,186,186,1.29,0.55
32,186,186,1.33,0.88
32,186,186,1.32,0.46
32,186,186,1.36,0.53
32,186,186,1.39,0.79
32,186,186,1.32,0.56
32,186,186,1.21,0.46
32,186,186,1.16,0.43
32,186,186,1.13,0.43
32,186,186,1.15,0.13
32,186,186,1.38,1.7
32,186,186,1.4,1.61
32,186,186,1.23,1.61
32,186,186,1.23,1.61
32,186,186,1.21,1.63
32,186,186,1.44,1.63
32,186,186,1.48,1.62
32,186,186,1.53,1.46
32,186,186,1.53,1.3
32,186,186,1.6,1.3
32,186,186,1.56,1.3
32,186,186,1.58,1.3
32,186,186,1.56,1.3
32,186,186,1.53,1.3
32,186,186,1.84,1.3
32,186,186,1.84,1.3
32,186,186,1.81,1.3
32,186,186,1.81,1.3
32,186,186,1.77,1.3
32,186,186,1.8,1.3
32,186,186,1.77,1.3
32,186,186,1.72,1.3
32,186,186,1.69,1.3
32,186,186,1.64,1.3
32,186,186,1.57,1.3
32,186,186,1.56,1.3
32,186,186,1.47,1.3
32,186,186,1.47,1.3
32,186,186,1.44,1.3
32,186,186,1.39,1.3
32,186,186,1.52,1.3
32,186,186,1.46,1.3
32,186,186,1.48,1.3
32,186,186,1.45,1.3
32,186,186,1.38,1.3
32,186,186,1.4,1.3
32,186,186,1.45,1.3
32,186,186,1.41,1.3
32,186,186,1.42,1.3
32,186,186,1.5,1.3
32,186,186,1.46,1.3
32,186,186,1.44,1.3
32,186,186,1.38,1.3
32,186,186,1.31,1.3
32,186,186,1.28,1.3
32,186,186,1.28,1.3
32,186,186,1.2,1.3
32,186,186,1.15,1.3
32,186,186,1.14,1.3
32,186,186,1.13,1.3
32,186,186,1.12,1.3
32,186,186,1.08,1.3
32,186,186,1.07,1.3
32,186,186,1.09,1.3
32,186,186,1.06,1.3
32,186,186,0.99,1.3
32,186,186,0.96,1.3
32,186,186,1.01,1.2
32,186,186,0.96,1.2
32,186,186,0.92,1.2
32,186,186,0.89,1.2
32,186,186,0.87,1.1
32,186,186,1.23,1.1
32,186,186,1.13,0.91
32,186,186,1.11,1
32,186,186,1.05,1
32,186,186,0.98,0.81
32,186,186,0.92,0.61
32,186,186,0.79,0.51
32,186,186,0.76,0.41
32,186,186,0.64,0.3
32,186,186,0.7,0.1
32,186,186,0.53,0.09
32,186,186,0.51,0.07
32,186,186,0.44,0
32,186,186,0.35,0
32,186,186,0.27,0
32,186,186,0.13,0
32,186,186,0.08,0
32,186,186,0.07,0
32,186,186,0.04,0
32,186,186,0.04,0
32,186,186,0.04,0
32,186,186,0,0
33,51,52,0.93,0.93
33,51,52,0.67,0.62
33,51,52,0.67,0.8
33,51,52,0.69,0.9
33,51,52,0.66,0.77
33,51,52,0.64,0.99
33,51,52,0.64,0.99
33,51,52,0.63,0.59
33,51,52,0.55,0.58
33,51,52,0.55,0.6
33,51,52,0.53,0.86
33,51,52,0.52,0.46
33,51,52,0.5,0.28
33,51,52,0.48,0.25
33,51,52,0.47,0.31
33,51,52,0.35,0.41
33,51,52,0.29,0.18
33,51,52,0.26,1.81
33,51,52,0.26,1.93
33,51,52,0.28,2.16
33,51,52,0.28,3.77
33,51,52,0.3,5.22
33,51,52,0.29,6.08
33,51,52,1.1,6.83
33,51,52,0.98,7.87
33,51,52,1.46,8.44
33,51,52,2.6,10.74
33,51,52,2.71,11.96
33,51,52,2.83,15.08
33,51,52,2.74,15.33
33,51,52,2.71,15.95
33,51,52,2.69,16.81
33,51,52,2.77,17.35
33,51,52,2.75,17.98
34,82,81,0.92,0.2
34,82,81,0.92,0.52
34,82,81,0.92,0.5
34,82,81,0.92,0.46
34,82,81,0.92,0.34
34,82,81,0.92,0.5
34,82,81,1.31,0.43
34,82,81,1.29,0.64
34,82,81,1.35,0.61
34,82,81,1.31,0.73
34,82,81,1.25,0.64
34,82,81,1.28,0.41
34,82,81,1.31,0.48
34,82,81,1.52,0.35
34,82,81,1.45,1.7
34,82,81,1.97,1.89
34,82,81,1.99,1.79
34,82,81,1.95,1.7
34,82,81,2.19,2.36
34,82,81,2.15,3.2
34,82,81,2.09,2.53
34,82,81,2.28,3.92
34,82,81,2.26,3.34
34,82,81,2.36,2.13
34,82,81,2.5,2.95
34,82,81,2.55,3.74
34,82,81,2.79,4.13
34,82,81,2.99,5.13
34,82,81,3.4,6.55
34,82,81,3.21,6.83
34,82,81,3.24,7.59
34,82,81,3.25,8.26
34,82,81,3.39,8.42
34,82,81,3.67,8.71
34,82,81,4.09,9.62
34,82,81,4.15,9.65
34,82,81,4.74,10.15
34,82,81,5.21,10.08
34,82,81,5.09,10.24
34,82,81,5.07,10.87
34,82,81,5.05,11.37
34,82,81,5.16,11.76
34,82,81,4.91,11.96
34,82,81,4.83,12.06
34,82,81,5.44,12.6
34,82,81,6.15,11.67
34,82,81,6.43,5.06
34,82,81,6.16,13.53
34,82,81,5.9,18.25
34,82,81,6.21,15.86
35,90,91,0.91,1
35,90,91,0.86,1.11
35,90,91,0.86,1.09
35,90,91,0.84,1.1
35,90,91,0.18,1.33
35,90,91,0.17,1.2
35,90,91,0.75,1.34
35,90,91,0.75,0.66
35,90,91,0.7,0.81
35,90,91,0.71,0.75
35,90,91,0.69,0.73
35,90,91,0.68,0.73
35,90,91,0.67,1.13
35,90,91,0.67,1.29
35,90,91,0,1.39
35,90,91,0.67,1.66
35,90,91,0.66,1.3
35,90,91,0.46,1.3
35,90,91,0.46,1.3
35,90,91,0.46,1.3
35,90,91,0.47,1.29
35,90,91,0.47,1.28
35,90,91,0.5,1.27
35,90,91,0.54,1.17
35,90,91,0.53,1.17
35,90,91,0.55,1.17
35,90,91,0.55,1.17
35,90,91,0.59,1.17
35,90,91,0.59,1.17
35,90,91,0.59,1.17
35,90,91,0.52,1.17
35,90,91,0.49,1.17
35,90,91,0.36,1.17
35,90,91,0.36,1.17
35,90,91,0.35,1.17
35,90,91,0.32,1.17
35,90,91,0.32,1.17
35,90,91,0.31,1.17
35,90,91,0.27,1.17
35,90,91,0.24,1.17
35,90,91,0.22,1.17
35,90,91,0.22,1.17
35,90,91,0.11,1.17
35,90,91,0.11,1.17
35,90,91,0.13,1.17
35,90,91,0.12,1.17
35,90,91,0.11,1.17
35,90,91,0.11,1.17
35,90,91,0.11,1.17
35,90,91,0.11,1.17
35,90,91,0.11,1.17
35,90,91,0.1,1.17
35,90,91,0.1,1.17
35,90,91,0.11,1.17
35,90,91,0.1,1.17
35,90,91,0.11,1.17
35,90,91,0.1,1.17
35,90,91,0.1,1.17
35,90,91,0.1,1.17
35,90,91,0.09,1.07
35,90,91,0.09,1.07
35,90,91,0.1,1.07
35,90,91,0.1,1.07
35,90,91,0.1,1.07
35,90,91,0.08,1.07
35,90,91,0.1,0.97
35,90,91,0.07,0.77
35,90,91,0.06,0.77
35,90,91,0.07,0.77
35,90,91,0.09,0.77
35,90,91,0.08,0.77
35,90,91,0.09,0.58
35,90,91,0.08,0.28
35,90,91,0.09,0.53
35,90,91,0.07,0
35,90,91,0.07,0
35,90,91,0.06,0
35,90,91,0.06,0
35,90,91,0.09,0
35,90,91,0.09,0
35,90,91,0.09,0
35,90,91,0.09,0
35,90,91,0.08,0
35,90,91,0.08,0
35,90,91,0.07,0
35,90,91,0.06,0
35,90,91,0.08,0
35,90,91,0.04,0
35,90,91,0.06,0
35,90,91,0.04,0
36,66,66,0.95,0.8
36,66,66,0.89,0.73
36,66,66,0.88,0.85
36,66,66,0.89,0.85
36,66,66,1.1,0.73
36,66,66,1.09,0.66
36,66,66,1.09,0.85
36,66,66,1.12,0.85
36,66,66,1.13,0.85
36,66,66,1.13,0.85
36,66,66,1.13,0.85
36,66,66,1.17,0.85
36,66,66,1.21,0.85
36,66,66,1.26,0.85
36,66,66,1.28,0.49
36,66,66,1.32,0.88
36,66,66,1.64,1.3
36,66,66,1.74,1.15
36,66,66,1.91,1.55
36,66,66,1.98,1
36,66,66,2.01,2.27
36,66,66,1.98,2.29
36,66,66,1.95,2.29
36,66,66,1.93,2.14
36,66,66,1.91,2.17
36,66,66,1.89,2.34
36,66,66,1.96,2.55
36,66,66,1.97,2.6
36,66,66,1.91,3.12
36,66,66,2.02,2.77
36,66,66,2.02,2.53
36,66,66,2.41,3.22
36,66,66,2.34,3.15
36,66,66,2.26,3.47
36,66,66,2.48,3.82
36,66,66,2.75,3.8
36,66,66,2.97,4.87
36,66,66,2.76,4.87
36,66,66,2.78,6.96
36,66,66,2.88,6.8
36,66,66,2.89,7.15
36,66,66,2.89,6.95
36,66,66,3,5.36
36,66,66,3.43,7.98
36,66,66,3.26,7.77
36,66,66,3.28,8.37
36,66,66,3.32,9.62
36,66,66,3.57,18.3
36,66,66,4.29,10.48
37,45,46,0.61,0.62
37,45,46,0.6,0.77
37,45,46,0.6,0.93
37,45,46,0.58,0.67
37,45,46,0.53,0.58
37,45,46,0.52,0.92
37,45,46,0.5,0.74
37,45,46,0.52,0.72
37,45,46,0.55,0.9
37,45,46,0.55,0.81
37,45,46,0.56,0.43
37,45,46,0.56,0.44
37,45,46,0.56,0.47
37,45,46,0.56,0.56
37,45,46,0.54,0.75
37,45,46,0.54,0.65
37,45,46,0.42,0.59
37,45,46,0.41,0.72
37,45,46,0.4,0.53
37,45,46,0.39,0.6
37,45,46,0.36,0.5
37,45,46,0.33,0.53
37,45,46,0.23,0.36
37,45,46,0.27,0.44
37,45,46,0.26,0.57
37,45,46,0.25,0.43
37,45,46,0.27,0.41
37,45,46,0.22,0.32
37,45,46,0.18,0
37,45,46,0.09,0.45
37,45,46,0.1,0
37,45,46,0.05,0
37,45,46,0.02,0
37,45,46,0.01,0
37,45,46,-0.03,0
37,45,46,-0.02,0
37,45,46,-0.02,0
37,45,46,-0.02,0
37,45,46,-0.01,0
37,45,46,0,0
37,45,46,0,0
37,45,46,0,0
37,45,46,0,0
37,45,46,0,0
37,45,46,0,0
38,77,76,0.63,0.27
38,77,76,0.72,0.12
38,77,76,0.68,0.05
